"index, i","predictions, y"
490.0,3.5576507412147995
491.0,2.1053386096784665
492.0,2.6235265767999163
493.0,2.7369866054994416
494.0,3.732202657829955
495.0,1.3688665203021555
497.0,3.1012022549034146
498.0,3.326122167542996
499.0,1.7865423203787385
500.0,3.6590401187918022
501.0,2.743598159416207
502.0,3.003911494518806
503.0,2.2094154862138913
504.0,2.85766536095532
505.0,2.639378727058833
506.0,1.750146440521785
507.0,2.2422541692559217
508.0,2.616311496185272
509.0,2.4842745947464415
510.0,2.5927312704465253
511.0,2.4144596647375614
512.0,3.303141813674442
513.0,3.2532515954613666
514.0,2.554932517686287
515.0,2.0201599001805284
516.0,3.4642456697144137
517.0,2.164014125243102
518.0,2.553234081924443
519.0,2.5161846404343757
520.0,2.3174350941265183
521.0,2.8854096682202988
522.0,1.8954272394152576
524.0,2.7033860933069382
525.0,2.8505525958424807
526.0,2.886310616268257
527.0,3.141995247677099
528.0,3.4885878803441686
529.0,2.489034070465158
531.0,3.18748747553645
532.0,2.1678705867381836
533.0,2.7293905214036887
534.0,2.8001121283534243
535.0,1.867500816997365
536.0,3.3558985068593623
537.0,2.1111789459608032
538.0,2.9343852937161468
540.0,3.5622314147955776
542.0,1.7462556107255862
544.0,3.1935271202966673
545.0,1.360110860890934
546.0,2.8910203091533804
547.0,2.1481501103149423
548.0,3.651554455354728
549.0,3.080749720887791
550.0,2.937745027012981
552.0,2.1183860862395787
554.0,2.778403051017073
555.0,2.0233849389788423
556.0,3.2656449419458005
557.0,3.094280743729893
558.0,1.859911633310783
559.0,2.487454061910335
560.0,2.4691029972234455
561.0,3.060619786350963
562.0,2.381271938643138
563.0,1.5578627126533098
564.0,2.958079453102602
565.0,3.4372866242169056
566.0,2.7346192091274526
567.0,1.232439987363478
568.0,2.1197967992988263
569.0,3.035664669816223
570.0,2.5950509350422193
571.0,2.0303045212506774
572.0,3.1054064008453786
573.0,2.1346876141330435
574.0,2.1861834052470046
575.0,0.9397414552038128
576.0,3.0168651858042574
577.0,2.5366718164498514
578.0,2.041431292914352
579.0,2.9916755308699257
580.0,3.862437981501958
581.0,1.5880908471565565
582.0,2.7358394606446255
583.0,3.061324473966998
584.0,2.301666299339749
585.0,2.1194137592982982
586.0,2.1293904868828277
587.0,3.300070543454294
588.0,3.8234166707265915
589.0,1.2945228202664094
590.0,2.0820449859194
591.0,3.7568757710862943
592.0,2.566107017992033
593.0,1.91454250100035
594.0,2.822379422530976
595.0,2.5890209676521185
596.0,2.3389678136136465
597.0,2.589291372095977
598.0,1.7866662014092594
599.0,2.3801069625814497
600.0,3.235785465112878
601.0,2.950483362822915
602.0,1.4372407883522647
604.0,1.7334485747140596
605.0,3.135605096867769
606.0,2.8967987851566246
607.0,1.5224256033315
608.0,2.939895127935039
609.0,2.836412923821935
610.0,2.9042330735982747
611.0,1.4236207443993025
612.0,3.469784567358265
613.0,2.1609517959627227
615.0,3.1035216088756536
616.0,2.878104771319909
617.0,3.611317269287329
618.0,1.7894245709755845
620.0,1.8802471620615004
621.0,2.8306205119046672
622.0,3.9501257064823783
623.0,1.8727971959048482
624.0,2.838262644717238
625.0,1.9676904577334011
626.0,2.472225422928136
627.0,1.9263415628872649
628.0,2.2913275818299983
629.0,3.2551336681510312
630.0,2.5432233442887076
632.0,3.3827394663480774
633.0,2.270449333110362
634.0,3.1553540258344
635.0,2.852220093572244
636.0,3.176752863613939
637.0,2.2732012750871387
638.0,2.0963842967564608
639.0,2.205085370987936
640.0,3.019310624368982
641.0,2.752131689194057
642.0,1.979390772501056
643.0,2.968386336636761
644.0,3.2282809956656844
645.0,2.392567698979867
646.0,2.172840403191603
647.0,2.696995058632386
648.0,3.3541147849159096
649.0,3.236782611597266
650.0,2.3078798551523927
651.0,2.0578674445459693
652.0,3.1850181699895286
653.0,2.105435024918199
654.0,3.0049349460980173
655.0,1.9912999684830068
656.0,1.9202015195355449
658.0,2.2662609946617795
659.0,1.7539909497905195
661.0,3.560056935550815
662.0,3.6678270066031224
664.0,2.6444322135371845
666.0,1.1901826133148314
667.0,3.0335022095319024
668.0,2.547284038122286
669.0,2.8143691759460774
670.0,1.7848352002735783
671.0,2.026430700585257
672.0,2.2438895353987083
673.0,3.1148437690823303
674.0,2.8996231465846583
675.0,4.0173337125763044
676.0,2.4698924202053414
677.0,1.2344847000329118
678.0,2.1539978188518556
679.0,2.281780655277497
681.0,2.1915332700997365
683.0,3.1787706311512123
684.0,2.675922458310673
686.0,2.361077743075597
688.0,2.475336304493808
689.0,1.4358414184877888
690.0,1.7776245746195203
691.0,3.405149545727055
692.0,1.975036817129049
693.0,1.9449674006298443
694.0,2.307052287121754
695.0,3.194073266161048
696.0,2.4741397351092846
697.0,3.328630511500701
698.0,1.8875700197594072
699.0,2.821141342292898
700.0,2.2187837448359855
701.0,2.3975287441206743
703.0,1.935240633938113
704.0,3.5724895441292555
705.0,3.300427532571762
706.0,3.131951618575183
707.0,2.6306536994677665
708.0,2.7781244584964595
709.0,2.0335107294261388
710.0,3.099695231471002
711.0,2.3885476905190917
712.0,3.504477794271546
713.0,1.976643058739594
714.0,1.6470244208541795
716.0,2.4227999784471743
717.0,2.4072970627983032
718.0,3.221109614563433
719.0,2.4721121020258896
720.0,3.1237236932395955
721.0,3.3784708735985296
723.0,2.230256516545057
725.0,1.6984981623076258
726.0,2.564257394622305
727.0,2.685850881336666
728.0,1.1694269827095494
730.0,1.9342725988349971
733.0,3.362232404555747
734.0,1.8078599504647088
736.0,2.928512751369261
737.0,3.7343120529412848
738.0,1.4662062167092633
739.0,3.723422539317749
740.0,1.6261408521640368
741.0,1.985999921540416
742.0,2.4564517771367878
743.0,3.3905369528559213
744.0,2.121323986655977
745.0,2.075209284804168
746.0,3.800643751666348
747.0,2.0504314058706044
748.0,2.6366729877831228
749.0,3.0116798013715824
750.0,2.9517515251877313
751.0,2.9515222659657514
752.0,2.7883641141676208
753.0,2.661658659034335
754.0,2.96192938419442
755.0,2.391435319767497
756.0,3.434902136481731
757.0,2.9329556122586116
758.0,3.233175405057456
759.0,2.994838744199359
760.0,2.6955612080578693
761.0,1.8944735957137055
762.0,3.2697906150603098
763.0,3.2004519155653295
764.0,3.31211150621158
765.0,3.2384727168868084
766.0,2.4022714588743854
768.0,3.252179997438131
769.0,2.805998661118201
770.0,3.5625565680651743
771.0,3.418591214237777
773.0,3.726832232915652
774.0,2.633733105789995
775.0,2.501560187108535
776.0,1.4614232839174868
777.0,2.1013266573018385
778.0,3.0337435708710334
779.0,3.2431282154814784
781.0,2.0226467250852127
782.0,2.635608352028126
783.0,1.6242094971940317
784.0,3.402176617607288
785.0,3.373605677481903
786.0,2.8729165617768437
787.0,2.741953924686834
788.0,2.252890125011673
789.0,2.5843190846222357
790.0,3.1567403908906266
791.0,1.974338694217796
792.0,3.2530539443793236
793.0,2.8392309361388226
794.0,2.9127378230075753
795.0,2.5285047649386083
796.0,2.5855232670337025
797.0,2.6708726701291794
798.0,3.512926835187563
799.0,1.8502719058917836
800.0,1.8550461364245638
801.0,2.454707235246894
802.0,1.585345593818352
803.0,2.497847500658816
804.0,2.4164754349655975
805.0,1.9659321946225057
806.0,2.776645337293229
807.0,1.5079141162214431
808.0,3.6587705080249453
809.0,2.867877214323409
810.0,3.5742272092670593
812.0,2.798935063788531
813.0,2.1999043986146702
814.0,1.837463240396279
815.0,2.684526466269295
816.0,2.8392412725037346
817.0,2.9238513511957063
818.0,1.999143976110406
819.0,2.216506098788004
820.0,2.3396142375666122
821.0,3.1293908155346397
823.0,2.466285114143304
824.0,1.7516055907302686
825.0,2.1611198728289156
826.0,2.9090479172210912
827.0,1.8626020431031924
828.0,2.3664046192359716
829.0,2.4751785432768663
830.0,2.533031399349172
831.0,3.032434532141349
832.0,2.772408844991389
833.0,3.938682666474926
834.0,1.8587371576353875
835.0,3.2307500298151925
836.0,1.8284544839755197
837.0,3.411967362981498
838.0,3.1750386321664497
839.0,2.121107776173927
840.0,3.466891665849209
841.0,2.9410820138836318
842.0,3.0764774726301356
843.0,2.3238941808258846
844.0,2.6430841400000595
845.0,2.582678476374243
846.0,3.560554661258446
847.0,1.125030204824831
848.0,3.2365223779857275
849.0,2.799986412550263
850.0,3.1687527186767155
852.0,2.4046449920058546
853.0,2.4772489078590962
855.0,2.910158549409538
856.0,2.986240915175106
857.0,3.2727578784705607
858.0,2.688253935477646
859.0,1.253451231640315
860.0,2.40780492594366
861.0,2.446266990697682
862.0,1.9446752766165671
863.0,2.5687322004224042
864.0,2.806664303756155
865.0,1.3508297438641537
866.0,2.3447973208932718
867.0,2.614309007580966
868.0,3.47006086413716
869.0,2.3191867185097346
870.0,2.174724992070567
872.0,3.6594654033457834
873.0,2.3951490089773055
874.0,3.3324762673726998
875.0,2.7904974836504204
876.0,3.854961464877867
877.0,2.734510043318604
878.0,2.477173969085848
879.0,1.7892782815656099
881.0,3.29408874930143
882.0,1.3263342574907337
883.0,3.777631070879588
884.0,2.698693469831899
885.0,1.7379225438099208
886.0,2.1956933285116316
887.0,3.165015700718973
888.0,2.535221103041956
889.0,3.238114431810014
890.0,3.401075129050049
891.0,2.232526953618434
892.0,2.9822340924776456
893.0,2.2235352312391905
894.0,2.6298606078123195
895.0,1.7389754822050565
896.0,3.012692732272472
897.0,2.4976828282339634
898.0,3.0412812735616894
899.0,3.0176110155075717
900.0,2.169320099993929
901.0,2.1350374535937964
902.0,3.081717221337609
905.0,3.495417555863531
906.0,2.4003497190730756
908.0,2.5938505032223294
909.0,1.6419575484572437
910.0,3.554636260473007
911.0,2.8144029917900184
912.0,2.060875914029753
913.0,3.9169559486929817
915.0,2.9561233433101677
916.0,3.02878805189365
917.0,2.549033809796087
918.0,2.365179383374584
919.0,2.6231480668537337
920.0,3.4372398861378892
921.0,3.4226752208545634
922.0,2.7154322962159787
926.0,3.4606785464405867
927.0,2.1853324669941814
928.0,2.508877891159348
929.0,3.66354021423951
930.0,3.618988085424527
931.0,3.0894969863914383
932.0,2.5100903203555105
933.0,1.8135468748379084
934.0,2.2009366121494893
935.0,2.383635874007136
936.0,2.155850274261472
937.0,1.8103070594839912
938.0,2.7073882634905373
939.0,2.327879505817016
940.0,2.18751540894916
941.0,1.7306513726830164
942.0,3.228046163415415
943.0,2.646903260608199
944.0,2.79012307488203
945.0,1.8013338582067495
946.0,3.419007459041198
947.0,3.3055517867980138
948.0,2.7408467485407653
951.0,2.934752198025339
952.0,2.358520924801126
953.0,3.427154461349426
954.0,2.0135269274263083
955.0,3.4528427260957057
956.0,3.1001362595555912
957.0,2.1377282923887164
959.0,2.924421880658998
960.0,1.7582617729839976
961.0,2.2310733767681126
962.0,3.0078745424111126
963.0,2.3287039710498334
964.0,3.2023714723701984
965.0,2.2704674747312605
966.0,2.5447740871236366
967.0,2.90864147680694
968.0,3.2230987699891807
970.0,3.048183681743134
971.0,3.1373764975089715
972.0,1.4339806496242562
975.0,0.9728908329974001
976.0,1.5474330993126904
977.0,2.868345113649972
978.0,2.5302956600864155
979.0,3.119420352304967
980.0,3.2005211905636575
981.0,2.0894542659744446
982.0,2.130777883941562
983.0,3.0372780570690985
984.0,2.5373631195611055
985.0,2.549762377222791
986.0,2.9997770908256687
987.0,3.3647041216017226
988.0,2.5859391678614454
989.0,1.901011977694347
990.0,2.9923493518190627
991.0,2.0685578686186386
992.0,2.4612098464973506
994.0,2.4982775778862347
996.0,1.7044061815725509
997.0,3.17317754848807
998.0,2.737965271060525
999.0,3.5046478023991243
1000.0,2.7944665768888903
1001.0,3.006673824495608
1003.0,4.045506908745804
1004.0,2.157815842179277
1005.0,3.3497175694529617
1007.0,3.0871982763309025
1008.0,2.6545144359001758
1009.0,2.4049868797224354
1010.0,3.0404925571571546
1011.0,2.7922530165023147
1012.0,1.1106382712186786
1013.0,3.51706165968403
1015.0,2.8814472238822035
1016.0,2.823626276397519
1017.0,3.166106764094946
1020.0,2.037673694929362
1021.0,2.6503946220901247
1022.0,1.311010331629434
1023.0,2.6983511803472484
1024.0,1.9125932919921356
1025.0,3.669416846788555
1026.0,2.702090595792245
1027.0,3.263288980034099
1028.0,2.4302738462058504
1029.0,2.5757088747613017
1030.0,1.9048735683554003
1031.0,2.8057738286859184
1032.0,3.422494498252453
1033.0,2.08515910448615
1034.0,3.5125242672517905
1035.0,2.553210781702185
1036.0,2.373868252084507
1037.0,2.741384352250905
1038.0,1.709813664266152
1039.0,2.1183264512290463
1040.0,2.6216326128939853
1041.0,3.298283553564886
1043.0,2.2319616593232934
1044.0,3.5864040555051537
1045.0,2.426037125374238
1046.0,2.6480783404794366
1047.0,3.5506496574803554
1048.0,2.303848098093275
1049.0,3.6471489303119142
1050.0,1.7980491885424503
1051.0,2.8292659069007753
1052.0,2.9272820992395623
1053.0,3.331897058105941
1054.0,1.6764702947723444
1055.0,2.5379385451945082
1056.0,2.0933978369448654
1057.0,2.0504012200467603
1058.0,2.96418720226883
1061.0,3.338062036071854
1062.0,3.0547962153527157
1063.0,3.005071395063788
1064.0,2.412304912556594
1065.0,3.5465840240273967
1066.0,2.0195080091996824
1067.0,3.2445368451638554
1069.0,1.1156486548293802
1070.0,2.560371088955283
1071.0,3.0521505144530154
1074.0,3.372468294493795
1075.0,3.614997782997211
1076.0,3.2777779550414996
1077.0,3.7165829492088953
1078.0,2.846091983144186
1079.0,2.1084558356978507
1080.0,2.3082056270984306
1081.0,1.5126565380257544
1082.0,2.5826705591461425
1083.0,3.297852259012127
1085.0,2.6636954153750083
1086.0,2.668720506435714
1087.0,1.461715921065591
1089.0,2.999935902371612
1090.0,2.2424767981527953
1091.0,1.8966905457738097
1092.0,3.1722409753320395
1093.0,2.27873267335314
1094.0,1.673691254415013
1095.0,1.8241664996921116
1096.0,2.5519121901836517
1097.0,3.1383236812521855
1098.0,1.7964207918295383
1099.0,3.279635759633818
1100.0,3.1977805262747623
1102.0,2.7941241240775643
1103.0,3.686450964166584
1104.0,1.8766609805561645
1105.0,3.28590819806084
1106.0,2.8067786677213995
1108.0,2.104121341647945
1109.0,1.2068110317458969
1110.0,2.94473327686317
1111.0,2.8455036637461033
1112.0,2.347832565247706
1113.0,2.927780110709347
1116.0,2.272633720379891
1117.0,2.438227655363227
1118.0,3.296721803510768
1119.0,2.2360676791580874
1120.0,2.923880110081499
1121.0,2.768016521990325
1122.0,2.107406575328355
1123.0,2.523635982305589
1124.0,2.490896663723812
1125.0,2.0179522131482734
1126.0,2.1542490925769413
1127.0,2.2976067302780057
1128.0,2.279829753630465
1130.0,3.5309665533133767
1132.0,2.642309186011914
1133.0,2.5781610023381822
1134.0,2.409275798919274
1135.0,3.1913721693457333
1136.0,2.3547791285506885
1137.0,2.9292118046053357
1138.0,1.9926500581788238
1139.0,2.8528039594962857
1140.0,2.8000461604812665
1141.0,3.036683331355506
1142.0,3.165308952885435
1143.0,2.3689090459806907
1144.0,2.8725176521881215
1145.0,3.363151402496621
1146.0,2.6804471674820487
1147.0,3.0589055899038806
1148.0,2.723727270819456
1149.0,2.8586674943210824
1150.0,1.84558504813992
1151.0,2.3436204641163925
1152.0,1.6347949847272536
1153.0,2.2723491933893
1154.0,3.0828330181492243
1155.0,2.6565599004529723
1156.0,3.2718965363206145
1157.0,2.0113925923461395
1158.0,2.883754037247967
1159.0,3.4436255542915015
1160.0,2.195244189140195
1161.0,3.60438719359679
1162.0,2.6914003139015685
1163.0,2.224617131517534
1164.0,1.946694016197534
1166.0,2.5907099813929078
1167.0,2.8434277245321335
1169.0,1.6203802445687914
1170.0,3.4485105846337984
1171.0,3.140186124063911
1173.0,3.056060985978233
1174.0,2.0679739637693837
1176.0,3.2295316782581995
1177.0,2.0807207327025132
1179.0,3.3682918515285056
1180.0,2.4477270849441215
1181.0,2.790273485840516
1182.0,3.026046882697638
1183.0,3.224907748294312
1184.0,3.0252217286381926
1186.0,3.3784261729816
1187.0,1.1023104752795747
1188.0,2.6282321010962586
1189.0,2.9184741414614153
1190.0,3.3138075139439818
1191.0,3.1038333964604243
1192.0,3.351566167502752
1193.0,3.31344561285223
1194.0,2.758048567417655
1195.0,2.481821078960786
1196.0,3.095905542911364
1197.0,2.812326736721113
1198.0,3.3971645187978616
1200.0,3.1019380690903082
1201.0,3.087025395765542
1202.0,3.088801291440349
1204.0,2.1981289516467437
1205.0,2.3597403250339766
1206.0,3.235124940994184
1207.0,2.2123161367160105
1208.0,3.089354464021265
1210.0,2.0222082603258698
1211.0,2.900106344619727
1213.0,3.0696513561917502
1214.0,1.611030448206197
1215.0,2.173164212802741
1216.0,2.630739941161078
1217.0,2.396035128103594
1218.0,2.6365238097728168
1219.0,2.612364983679388
1221.0,3.3362793476981887
1222.0,3.5349289194975055
1223.0,1.9853515904016734
1224.0,2.9736348274776745
1225.0,3.740780915882092
1226.0,2.884217553904617
